SOURCE_FORMID	PATCH_FORMID	EDITORID	NAME	SEX	HAIR	HL
01047720	03047720	ViniciaMelissaeia	Vinicia Melissaeia	F	0Lamb	0LambHL
010477D4	030477D4	Jair	Jair	M	0Theo	0TheoHL
010477DB	030477DB	BronsilaKvinchal	Bronsila Kvinchal	F	0Lenore	0LenoreHL
010477DC	030477DC	VlanarusKvinchal	Vlanarus Kvinchal	M	0TheTruth	0TheTruthHL
010477DD	030477DD	KastavKvinchal	Kastav Kvinchal	M	0Theo	0TheoHL
010477E5	030477E5	IsleifTheOpenHanded	Isleif the Open Handed	M	0Theo	0TheoHL
010477EC	030477EC	DranasLlethro	Dranas Llethro	M	0Victor	0VictorHL
010477ED	030477ED	HillodTheOutlaw	Hillod the Outlaw	M	0Victor	0VictorHL
010479F5	030479F5	CatFace	Cat-Face	M	0Victor	0VictorHL
010479F7	030479F7	Atahba	Atahba	F	0Laurell	0LaurellHL
0104872A	0304872A	MG13Vampire01Warrior	Bloodcrust Vampire	M	0Victor	0VictorHL
0104872B	0304872B	MG13Vampire02Spellsword	Bloodcrust Vampire	M	0Theo	0TheoHL
010488F3	030488F3	AntoineBranck	Antoine Branck	M	0Theo	0TheoHL
0104892E	0304892E	MQ16DeadPalaceGuard	Palace Guard	M	0Theo	0TheoHL
0104892F	0304892F	MQ16ImperialCaptain01	Imperial Legion Captain	M	0RedRobin	0RedRobinHL
0104894F	0304894F	MQ16DremoraKynval	Dremora Kynval	M	0TheTruth	0TheTruthHL
01048962	03048962	DarkFirstMate	First Mate Malvulis	F	0Koala	0KoalaHL
01048968	03048968	DarkDoorSpeakNPC	Sanctuary Door Voice	M	0RedRobin	0RedRobinHL
01049197	03049197	MG13Vampire04Warrior	Bloodcrust Vampire	F	0Laurell	0LaurellHL
010493AE	030493AE	DarkPirate4	Pirate	M	0Theo	0TheoHL
0104981E	0304981E	TestTakeCoverFighter1	TestTakeCoverFighter1	M	0Victor	0VictorHL
0104981F	0304981F	TestTakeCoverFighter2	TestTakeCoverFighter2	M	0Theo	0TheoHL
01049820	03049820	TestTakeCoverCaster1	TestTakeCoverCaster1	M	0TheTruth	0TheTruthHL
01049821	03049821	TestTakeCoverCaster2	TestTakeCoverCaster2	M	0RedRobin	0RedRobinHL
01049880	03049880	DarkPirate5	Pirate	M	0TheTruth	0TheTruthHL
01049882	03049882	DarkPirate6	Pirate	M	0TheTruth	0TheTruthHL
0104A2BF	0304A2BF	ICPalaceGuardGreenWay01	Palace Guard	M	0TheTruth	0TheTruthHL
0104A2C2	0304A2C2	MQ16DremoraCouncilChamberAttack	Dremora Kynval	M	0TheTruth	0TheTruthHL
0104A866	0304A866	SE13GoldenSaintDead	Golden Saint	F	0Koala	0KoalaHL
0104A86F	0304A86F	SEGoldenSaintGuardPalacePatrol1	Golden Saint Guard	F	0Lenore	0LenoreHL
0104A871	0304A871	SEDarkSeducerGuardPalacePatrol1	Dark Seducer Guard	F	0Leona	0LeonaHL
0104A938	0304A938	MQ16ImperialWatch	Imperial Watch	M	0Victor	0VictorHL
0104B76F	0304B76F	TG06PaleLadyVampire	Pale Lady	F	0Leona	0LeonaHL
0104B909	0304B909	ConjurerMaleHighElf4	Conjurer	M	0TheTruth	0TheTruthHL
0104B928	0304B928	ConjurerMaleBreton3	Conjurer	M	0RedRobin	0RedRobinHL
0104B929	0304B929	ConjurerMaleBreton2	Conjurer	M	0Victor	0VictorHL
0104B92A	0304B92A	ConjurerMaleHighElf3	Conjurer	M	0RedRobin	0RedRobinHL
0104B92B	0304B92B	ConjurerFemaleBreton3	Conjurer	F	0Lamb	0LambHL
0104B92C	0304B92C	ConjurerFemaleHighElf2	Conjurer	F	0Koala	0KoalaHL
0104B92D	0304B92D	ConjurerFemaleHighElf4	Conjurer	F	0Leona	0LeonaHL
0104B92E	0304B92E	ConjurerFemaleHighElf3	Conjurer	F	0Lamb	0LambHL
0104B936	0304B936	NecromancerMaleBreton4	Necromancer	M	0Victor	0VictorHL
0104B937	0304B937	NecromancerMaleHighElf2	Necromancer	M	0Theo	0TheoHL
0104B938	0304B938	NecromancerMaleHighElf3	Necromancer	M	0TheTruth	0TheTruthHL
0104B939	0304B939	NecromancerFemaleBreton4	Necromancer	F	0Leona	0LeonaHL
0104B93A	0304B93A	NecromancerFemaleBreton2	Necromancer	F	0Laurell	0LaurellHL
0104B93B	0304B93B	NecromancerFemaleHighElf4	Necromancer	F	0Leona	0LeonaHL
0104B93C	0304B93C	NecromancerFemaleHighElf3	Necromancer	F	0Lenore	0LenoreHL
0104B940	0304B940	ConjurerBossFemaleBreton	Conjurer Adept	F	0Koala	0KoalaHL
0104B941	0304B941	ConjurerBossFemaleHighElf	Conjurer Adept	F	0Leona	0LeonaHL
0104B942	0304B942	ConjurerBossMaleHighElf	Conjurer Adept	M	0Victor	0VictorHL
0104B943	0304B943	ConjurerBossMaleBreton	Conjurer Adept	M	0TheTruth	0TheTruthHL
0104B945	0304B945	NecromancerBossFemaleHighElf	Necromancer Adept	F	0Koala	0KoalaHL
0104B946	0304B946	NecromancerBossFemaleBreton	Necromancer Adept	F	0Koala	0KoalaHL
0104B947	0304B947	NecromancerBossMaleHighElf	Necromancer Adept	M	0Theo	0TheoHL
0104B948	0304B948	NecromancerBossMaleBreton	Necromancer Adept	M	0RedRobin	0RedRobinHL
0104B9FE	0304B9FE	SERottenPatrol01TEMPLATE	Ascended Zealot	M	0Victor	0VictorHL
0104BA06	0304BA06	SERottenPatrol02TEMPLATE	Zealot Neophyte	M	0Victor	0VictorHL
0104BA28	0304BA28	SERottenDenZealotBoss1TEMPLATE	Zealot Neophyte	M	0RedRobin	0RedRobinHL
0104BD31	0304BD31	SE14Healer1	Court Healer	F	0Leona	0LeonaHL
0104BFB1	0304BFB1	MQ16ImperialArcherDagonAttack	Imperial Legion Archer	M	0TheTruth	0TheTruthHL
0104BFB2	0304BFB2	MQ16ImperialSoldierDagonAttack	Imperial Legion Soldier	M	0RedRobin	0RedRobinHL
0104D52D	0304D52D	SERottenPatrol05aTEMPLATE	Zealot Neophyte	M	0Victor	0VictorHL
0104D54F	0304D54F	SERottenPatrol05bTEMPLATE	Zealot Neophyte	M	0RedRobin	0RedRobinHL
0104D7D0	0304D7D0	SERottenPatrol06TEMPLATE	Zealot Neophyte	M	0Theo	0TheoHL
0104D83C	0304D83C	Nardhil	Nardhil	F	0Laurell	0LaurellHL
0104DAEE	0304DAEE	SE05SummonedSeducer2	Dark Seducer	F	0Lenore	0LenoreHL
0104DAF3	0304DAF3	SE05SummonedSeducer3	Dark Seducer	F	0Koala	0KoalaHL
0104DAF7	0304DAF7	SE05SummonedSeducer4	Dark Seducer	F	0Lamb	0LambHL
0104DE82	0304DE82	Dark06Lorkmir	Lorkmir	M	0Victor	0VictorHL
0104E887	0304E887	MivrynaArano	Mivryna Arano	F	0Lenore	0LenoreHL
0104EF69	0304EF69	CheydinhalGuardCityPostDay03	Cheydinhal Guard	M	0Theo	0TheoHL
0104EF6F	0304EF6F	CheydinhalGuardCityPostNight03	Cheydinhal Guard	M	0Theo	0TheoHL
0104EFF9	0304EFF9	CheydinhalGuardCityPostDay04	Cheydinhal Guard	M	0RedRobin	0RedRobinHL
0104EFFA	0304EFFA	CheydinhalGuardCityPostNight04	Cheydinhal Guard	M	0Victor	0VictorHL
0104EFFB	0304EFFB	AnvilGuardCityPostDay03	Anvil Guard	M	0Victor	0VictorHL
0104EFFC	0304EFFC	AnvilGuardCityPostNight03	Anvil Guard	M	0TheTruth	0TheTruthHL
0104EFFD	0304EFFD	BravilGuardCastlePostDay03	Bravil Guard	M	0Theo	0TheoHL
0104EFFE	0304EFFE	BravilGuardCastlePostNight03	Bravil Guard	M	0TheTruth	0TheTruthHL
0104F125	0304F125	TestToddManNoShield	Alban Corinis	M	0TheTruth	0TheTruthHL
0104F126	0304F126	TestToddManHammer	Alban Corinis	M	0Victor	0VictorHL
0104F705	0304F705	TestGoblinJim	Goblin Jim	M	0Theo	0TheoHL
0104F77D	0304F77D	JanoniaAurunceia	Janonia Aurunceia	F	0Leona	0LeonaHL
0104F77E	0304F77E	JanuariusAurunceia	Januarius Aurunceia	M	0RedRobin	0RedRobinHL
01050C85	03050C85	SE32GenericFanatic02	Ghost Fanatic	M	0Victor	0VictorHL
01050C86	03050C86	SE32GenericFanatic03	Ghost Fanatic	M	0Theo	0TheoHL
01050C87	03050C87	SE32genericDefender02	Vitharn Ghost Soldier	F	0Lenore	0LenoreHL
01050C88	03050C88	SE32genericDefender03	Vitharn Ghost Soldier	M	0Theo	0TheoHL
01050C89	03050C89	SE32GenericFanaticMissile01	Ghost Fanatic Archer	M	0Theo	0TheoHL
01050C8A	03050C8A	SE32GenericFanaticMissile02	Ghost Fanatic Archer	M	0TheTruth	0TheTruthHL
01050C8B	03050C8B	SE32GenericFanaticMissile03	Ghost Fanatic Archer	M	0TheTruth	0TheTruthHL
01050C8D	03050C8D	SE32genericDefenderMissile01	Vitharn Ghost Archer	M	0Theo	0TheoHL
01050C8E	03050C8E	SE32genericDefenderMissile02	Vitharn Ghost Archer	F	0Lamb	0LambHL
01050C8F	03050C8F	SE32genericDefenderMissile03	Vitharn Ghost Archer	F	0Lenore	0LenoreHL
010514C4	030514C4	Aengvir	Aengvir	M	0Theo	0TheoHL
010514C5	030514C5	DeetumJa	Deetum-Ja	M	0TheTruth	0TheTruthHL
010514C6	030514C6	Smirra	S'mirra	F	0Koala	0KoalaHL
01051EDB	03051EDB	DAHircineVoice	Hircine's Voice for Recording	M	0Theo	0TheoHL
01051EE2	03051EE2	DAMalacathVoice	Malacath's Voice for Recording	M	0RedRobin	0RedRobinHL
01051EE3	03051EE3	DAMephalaVoice	Mephala's Voice for Recording	F	0Lamb	0LambHL
01052449	03052449	TestJuan	Bruce	M	0Victor	0VictorHL
0105282E	0305282E	SEHeretic1HighElfFemale	Heretic Novitiate	F	0Koala	0KoalaHL
0105282F	0305282F	SEHeretic1HighElfMale	Heretic Novitiate	M	0Theo	0TheoHL
01052830	03052830	SEHeretic2HighElfFemale	Heretic Soldier	F	0Koala	0KoalaHL
01052831	03052831	SEHeretic2HighElfMale	Heretic Soldier	M	0Victor	0VictorHL
01052832	03052832	SEHeretic3HighElfFemale	Heretic Crusader	F	0Lenore	0LenoreHL
01052833	03052833	SEHeretic3HighElfMale	Heretic Crusader Witch	M	0TheTruth	0TheTruthHL
01052834	03052834	SEHeretic4HighElfFemale	Heretic Warpriest	F	0Laurell	0LaurellHL
01052835	03052835	SEHeretic4BretonFemale	Heretic Warpriest	F	0Leona	0LeonaHL
01052836	03052836	SEHeretic4BretonMale	Heretic Warpriest	M	0Theo	0TheoHL
01052837	03052837	SEHeretic5BretonMale	Transformed Heretic	M	0TheTruth	0TheTruthHL
01052838	03052838	SEHeretic5HighElfFemale	Transformed Heretic	F	0Leona	0LeonaHL
01052839	03052839	SEHeretic5HighElfMale	Transformed Heretic	M	0TheTruth	0TheTruthHL
0105283A	0305283A	SEHereticBoss1HighElfMale	Heretic Novitiate	M	0TheTruth	0TheTruthHL
0105283B	0305283B	SEHereticBoss2HighElfMale	Heretic Soldier	M	0TheTruth	0TheTruthHL
0105283C	0305283C	SEHereticBoss3HighElfMale	Heretic Crusader	M	0TheTruth	0TheTruthHL
0105283D	0305283D	SEHereticBoss4HighElfMale	Heretic Warpriest	M	0Victor	0VictorHL
0105283E	0305283E	SEHereticBoss5HighElfMale	Transformed Heretic	M	0Victor	0VictorHL
0105283F	0305283F	SEZealotBoss1BretonFemale	Zealot Neophyte	F	0Laurell	0LaurellHL
01052840	03052840	SEZealotBoss2BretonFemale	Zealot Missionary	F	0Leona	0LeonaHL
01052841	03052841	SEZealotBoss3HighElfFemale	Zealot Proselytizer	F	0Leona	0LeonaHL
01052842	03052842	SEZealotBoss4BretonFemale	Zealot Matriarch	F	0Koala	0KoalaHL
01052843	03052843	SEZealotBoss5HighElfFemale	Ascended Zealot	F	0Koala	0KoalaHL
01052844	03052844	SEZealot1BretonFemale	Zealot Neophyte	F	0Lenore	0LenoreHL
01052845	03052845	SEZealot1BretonMale	Zealot Neophyte	M	0Theo	0TheoHL
01052846	03052846	SEZealot2BretonFemale	Zealot Missionary	F	0Koala	0KoalaHL
01052847	03052847	SEZealot2BretonMale	Zealot Missionary	M	0Victor	0VictorHL
01052848	03052848	SEZealot3BretonFemale	Zealot Prosleytizer	F	0Leona	0LeonaHL
01052849	03052849	SEZealot3BretonMale	Zealot Prosleytizer	M	0Victor	0VictorHL
0105284A	0305284A	SEZealot4BretonFemale	Zealot Matriarch	F	0Lenore	0LenoreHL
0105284B	0305284B	SEZealot4BretonMale	Zealot Patriarch	M	0TheTruth	0TheTruthHL
0105284C	0305284C	SEZealot5BretonFemale	Ascended Zealot	F	0Koala	0KoalaHL
0105284D	0305284D	SEZealot5BretonMale	Ascended Zealot	M	0RedRobin	0RedRobinHL
01052F61	03052F61	SE32Anglor	Anglor's Ghost	M	0Victor	0VictorHL
01052F6F	03052F6F	SE32Reveler01	Vitharn Ghost Reveler	M	0TheTruth	0TheTruthHL
01052F70	03052F70	SE32Reveler02	Vitharn Ghost Reveler	F	0Koala	0KoalaHL
01052F72	03052F72	SE32Reveler04	Vitharn Ghost Reveler	F	0Koala	0KoalaHL
01052F74	03052F74	SE32Reveler06	Vitharn Reveler	F	0Lenore	0LenoreHL
01052F90	03052F90	SE07ADarkSeducerEliteQuartersGuard01	Dark Seducer Royal Guard	F	0Laurell	0LaurellHL
01052F92	03052F92	SE07ADarkSeducerEliteQuartersGuard02	Dark Seducer Royal Guard	F	0Koala	0KoalaHL
01052FE3	03052FE3	SE11Apostle03	Apostle	M	0RedRobin	0RedRobinHL
01052FE4	03052FE4	SE11Apostle04	Apostle	M	0TheTruth	0TheTruthHL
01052FE5	03052FE5	SE11Apostle05	Luminary Kaz	M	0RedRobin	0RedRobinHL
01053095	03053095	SE07ADarkSeducerEliteChambersGuard02	Dark Seducer Royal Guard	F	0Lamb	0LambHL
01053096	03053096	SE07ADarkSeducerEliteChambersGuard01	Dark Seducer Royal Guard	F	0Laurell	0LaurellHL
01053788	03053788	TyrelliusLogellus	Tyrellius Logellus	M	0Theo	0TheoHL
0105378D	0305378D	TyrelliusLogellusOffDuty	Tyrellius Logellus	M	0RedRobin	0RedRobinHL
0105383F	0305383F	ArnoraCorpse	Arnora	F	0Lamb	0LambHL
010538DA	030538DA	TestToddDremoraHelm	Dremora Test	M	0TheTruth	0TheTruthHL
01053FE8	03053FE8	MS94ImperialArcher	Imperial Legion Soldier	M	0RedRobin	0RedRobinHL
01053FEA	03053FEA	MS94Dremora	Dremora Kynval	M	0Victor	0VictorHL
01053FEE	03053FEE	MS94ImperialCaptain	Imperial Legion Captain	M	0TheTruth	0TheTruthHL
010545D9	030545D9	Tilmo	Tilmo	M	0TheTruth	0TheTruthHL
0105466B	0305466B	MS94ImperialSoldier	Imperial Legion Soldier	M	0Theo	0TheoHL
010546F2	030546F2	ICArboretumPatrolDay01	Imperial Watch	M	0Theo	0TheoHL
010546FA	030546FA	ICArboretumPatrolDay02	Imperial Watch	M	0Theo	0TheoHL
010546FD	030546FD	ICArboretumPatrolNight01	Imperial Watch	M	0Theo	0TheoHL
01054702	03054702	ICArboretumPatrolNight02	Imperial Watch	M	0Theo	0TheoHL
01054971	03054971	SE06GoldenSaint02	Golden Saint	F	0Lenore	0LenoreHL
01054979	03054979	SE06GoldenSaint03	Golden Saint	F	0Lamb	0LambHL
0105497A	0305497A	SE06GoldenSaint04	Golden Saint	F	0Lenore	0LenoreHL
0105497E	0305497E	SE06GoldenSaint05	Golden Saint	F	0Lenore	0LenoreHL
0105497F	0305497F	SE06DarkSeducerMeleeAttackRoomA02	Dark Seducer	F	0Leona	0LeonaHL
01054980	03054980	SE06DarkSeducerMeleeAttackRoomA03	Dark Seducer	F	0Leona	0LeonaHL
01054981	03054981	SE06DarkSeducerMissileHoldPosition01	Dark Seducer	F	0Laurell	0LaurellHL
01054982	03054982	SE06DarkSeducerMissileHoldPosition03	Dark Seducer	F	0Lamb	0LambHL
01054983	03054983	SE06DarkSeducerMissileHoldPosition04	Dark Seducer	F	0Lenore	0LenoreHL
01054984	03054984	SE06DarkSeducerMissileHoldPosition05	Dark Seducer	F	0Laurell	0LaurellHL
01054B41	03054B41	SE09Victim04	Victim	F	0Leona	0LeonaHL
01054B42	03054B42	SE09Victim05	Victim	M	0TheTruth	0TheTruthHL
01054B43	03054B43	SE09Victim06	Victim	M	0RedRobin	0RedRobinHL
01054CA1	03054CA1	SE11Apostle06	Apostle	M	0RedRobin	0RedRobinHL
01054CA2	03054CA2	SE11Apostle07	Apostle	M	0Victor	0VictorHL
01054CD3	03054CD3	SE10SaintMaleWarrior1	Golden Saint Warrior	M	0RedRobin	0RedRobinHL
01054CD5	03054CD5	SE10SaintMaleWarrior2	Golden Saint Warrior	M	0RedRobin	0RedRobinHL
01054CD6	03054CD6	SE10SaintMaleWarrior3	Golden Saint Warrior	M	0TheTruth	0TheTruthHL
01054CD7	03054CD7	SE10SaintMaleWarrior4	Golden Saint Warrior	M	0Theo	0TheoHL
01054FE7	03054FE7	SEBreakneckPatrol01	Heretic Watchman	M	0TheTruth	0TheTruthHL
01055000	03055000	SEBreakneckPatrol02	Heretic Watchman	M	0Victor	0VictorHL
01055007	03055007	SEBreakneckNovitiate	Heretic Novitiate	F	0Laurell	0LaurellHL
01055125	03055125	SE07XirethardDarkSeducerPatrol02	Dark Seducer Archer	F	0Koala	0KoalaHL
01055126	03055126	SE07XirethardDarkSeducerPatrol01	Dark Seducer Mage	F	0Lenore	0LenoreHL
01055127	03055127	SE07XirethardDarkSeducerPatrol03	Dark Seducer	F	0Lenore	0LenoreHL
01055139	03055139	SE07XirethardDarkSeducerPatrol04	Dark Seducer Archer	F	0Leona	0LeonaHL
01055199	03055199	SE08MiniBoss	Knight of Order	M	0RedRobin	0RedRobinHL
0105530E	0305530E	TestTrapVictimHigh	LCD	F	0Lenore	0LenoreHL
0105530F	0305530F	TestTrapVictimLow	LCD	F	0Laurell	0LaurellHL
01055421	03055421	SERottenPatrol07aTEMPLATE	Zealot Neophyte	M	0Victor	0VictorHL
01055422	03055422	SERottenPatrol07bTEMPLATE	Zealot Neophyte	M	0Theo	0TheoHL
0105544F	0305544F	SERottenDenZealotBoss2TEMPLATE	Zealot Neophyte	F	0Leona	0LeonaHL
010554E5	030554E5	SE10SeducerMaleWarrior1	Dark Seducer Warrior	M	0Victor	0VictorHL
010554E6	030554E6	SE10SeducerMaleWarrior2	Dark Seducer Warrior	M	0Victor	0VictorHL
010554E7	030554E7	SE10SeducerMaleWarrior3	Dark Seducer Warrior	M	0RedRobin	0RedRobinHL
010554E8	030554E8	SE10SeducerMaleWarrior4	Dark Seducer Warrior	M	0Victor	0VictorHL
01055877	03055877	SE07ASESylDouble	Syl	F	0Koala	0KoalaHL
01055FED	03055FED	SE06GoldenSaintVictory	Golden Saint	F	0Koala	0KoalaHL
01055FEE	03055FEE	SE06DarkSeducerVictory	Dark Seducer	F	0Laurell	0LaurellHL
01056028	03056028	SE01GateVoice1		M	0Theo	0TheoHL
0105602E	0305602E	SE07BGoldenSaintPrivateQuartersGuard01	Golden Saint Guard	F	0Lenore	0LenoreHL
01056039	03056039	SE07BGoldenSaintGardenGuard	Golden Saint Guard	F	0Laurell	0LaurellHL
0105609D	0305609D	SE32Worshipper02	Vitharn Ghost Citizen	F	0Lamb	0LambHL
010560D5	030560D5	SE32Worshipper01	Vitharn Ghost Citizen	F	0Laurell	0LaurellHL
010579C4	030579C4	DAMeridiaVoice		F	0Lenore	0LenoreHL
01058A8C	03058A8C	ImperialLegionSoldierInnGottshaw	Imperial Legion Soldier	M	0TheTruth	0TheTruthHL
01058AF5	03058AF5	ImperialLegionSoldierInnWawnet	Imperial Legion Soldier	M	0Victor	0VictorHL
01059B4B	03059B4B	SE07Xirethard01DarkSeducerPatrol01a	Dark Seducer	F	0Laurell	0LaurellHL
01059B4C	03059B4C	SE07Xirethard01DarkSeducerPatrol01b	Dark Seducer	F	0Koala	0KoalaHL
01059B53	03059B53	SE07Xirethard01DarkSeducerDoorGuard01	Dark Seducer	F	0Lenore	0LenoreHL
01059D2E	03059D2E	Merildor	Merildor	M	0Victor	0VictorHL
01059D2F	03059D2F	Astante	Astante	F	0Leona	0LeonaHL
0105A2A5	0305A2A5	SEXPEbroccaMinion	Clanfather Malifant	M	0RedRobin	0RedRobinHL
0105C01E	0305C01E	DANamiraVoice		M	0TheTruth	0TheTruthHL
0105D369	0305D369	MQ15MythicDawnXivCatcher	Ascended Immortal	M	0RedRobin	0RedRobinHL
0105D516	0305D516	NorasaAdus	Norasa Adus	F	0Koala	0KoalaHL
0105D517	0305D517	BrusciusLongus	Bruscius Longus	M	0RedRobin	0RedRobinHL
0105D545	0305D545	Demetrius	Demetrius	M	0Victor	0VictorHL
0105D547	0305D547	JavoliaMaborel	Javolia Maborel	F	0Lamb	0LambHL
0105DC98	0305DC98	DANamiraForgotten1a	Forgotten One	F	0Lamb	0LambHL
0105DC99	0305DC99	DANamiraForgotten1b	Forgotten One	M	0Victor	0VictorHL
0105DC9C	0305DC9C	DANamiraForgotten2a	Forgotten One	F	0Laurell	0LaurellHL
0105DC9D	0305DC9D	DANamiraForgotten2b	Forgotten One	M	0Victor	0VictorHL
0105DCA0	0305DCA0	DANamiraForgotten3a	Forgotten One	M	0Theo	0TheoHL
0105DCA1	0305DCA1	DANamiraForgotten3b	Forgotten One	F	0Koala	0KoalaHL
0105DCA4	0305DCA4	DANamiraForgotten4a	Forgotten One	F	0Koala	0KoalaHL
0105DCA5	0305DCA5	DANamiraForgotten4b	Forgotten One	M	0RedRobin	0RedRobinHL
0105FA44	0305FA44	SEDredhwenOrdered	Dredhwen	F	0Laurell	0LaurellHL
0105FA45	0305FA45	SEFelasSarandasOrdered	Felas Sarandas	M	0Victor	0VictorHL
0105FA47	0305FA47	SEJayredIceVeinsOrdered	Jayred Ice-Veins	M	0Victor	0VictorHL
0105FA48	0305FA48	SENanetteDonOrdered	Nanette Don	F	0Leona	0LeonaHL
01060793	03060793	SEGrommokgroBarakGhosted	Grommok gro-Barak	M	0TheTruth	0TheTruthHL
010607E1	030607E1	SE14Juggler	Juggler	F	0Laurell	0LaurellHL
010613B8	030613B8	Torbern	Torbern	M	0Theo	0TheoHL
01061444	03061444	ImperialLegionForester3	Imperial Legion Forester	M	0Theo	0TheoHL
01061BD7	03061BD7	SEGoldenSaintGuardTEST1	Golden Saint Guard	F	0Lamb	0LambHL
01062B9E	03062B9E	TestArgonianMale	TestArgonian	M	0RedRobin	0RedRobinHL
01062D0F	03062D0F	SE32Citizen03	Vitharn Ghost Citizen	F	0Laurell	0LaurellHL
01062D10	03062D10	SE32Citizen01	Vitharn Ghost Citizen	F	0Lamb	0LambHL
0106371E	0306371E	SEJyggalagVoice		M	0TheTruth	0TheTruthHL
0106374A	0306374A	SE14GSEscort	Golden Saint Escort	F	0Lamb	0LambHL
010637AD	030637AD	SE14DSEscort	Dark Seducer Escort	F	0Laurell	0LaurellHL
0106421B	0306421B	TestHair	TestHair	M	0RedRobin	0RedRobinHL
01064C1D	03064C1D	DeadCaptive	Dead Captive	M	0Victor	0VictorHL
01064DA4	03064DA4	TESTBreton	Hlaro Dren	M	0TheTruth	0TheTruthHL
01064DA5	03064DA5	TESTImperial	Hlaro Dren	M	0Victor	0VictorHL
01064DA6	03064DA6	TESTKhajiit	Hlaro Dren	M	0Victor	0VictorHL
01064DA7	03064DA7	TESTNord	Kurz gro-Baroth	M	0Victor	0VictorHL
01064DA8	03064DA8	TESTRedguard	Kurz gro-Baroth	M	0TheTruth	0TheTruthHL
010651A7	030651A7	DeadCaptive02	Dead Captive	M	0Theo	0TheoHL
01065643	03065643	DeadMarauderMeleeMale01	Dead Marauder	M	0RedRobin	0RedRobinHL
01065E39	03065E39	DeadMarauderMeleeMale02	Dead Marauder	M	0RedRobin	0RedRobinHL
0106653D	0306653D	TG11PalaceGuard06	Palace Guard	M	0Theo	0TheoHL
0106653F	0306653F	TG11PalaceGuard05	Palace Guard	M	0TheTruth	0TheTruthHL
010666E7	030666E7	TG11PalaceGuard01	Palace Guard	M	0RedRobin	0RedRobinHL
010666E9	030666E9	TG11PalaceGuard02	Palace Guard	M	0TheTruth	0TheTruthHL
010666EB	030666EB	TG11PalaceGuard03	Palace Guard	M	0RedRobin	0RedRobinHL
010666EC	030666EC	TG11PalaceGuard04	Palace Guard	M	0Theo	0TheoHL
010666FF	030666FF	TG11PalaceGuard00	Palace Guard	M	0Theo	0TheoHL
01066ECB	03066ECB	SEPyke	Pyke	M	0Victor	0VictorHL
01067417	03067417	Skasha	S'kasha	F	0Laurell	0LaurellHL
01067418	03067418	AntusFlonius	Antus Flonius	M	0Victor	0VictorHL
01067BB2	03067BB2	DeadTreasureHunter	Dead Treasure Hunter	M	0Victor	0VictorHL
01068459	03068459	RestitaStatlilia	Restita Statlilia	F	0Laurell	0LaurellHL
0106845A	0306845A	BrielusGawey	Brielus Gawey	M	0Theo	0TheoHL
0106988F	0306988F	SEBeggarBolwing	Bolwing	M	0Victor	0VictorHL
01069895	03069895	SEBeggarGloorolros	Gloorolros	M	0TheTruth	0TheTruthHL
0106989A	0306989A	SEBeggarFimmion	Fimmion	M	0TheTruth	0TheTruthHL
0106989C	0306989C	SEBeggarUungor	Uungor	M	0TheTruth	0TheTruthHL
01069AD1	03069AD1	BanditMeleeMale4B	Bandit	M	0Theo	0TheoHL
01069AD2	03069AD2	BanditMissileFemale4B	Bandit Bowman	F	0Koala	0KoalaHL
01069AD3	03069AD3	BanditMissileMale4B	Bandit Bowman	M	0TheTruth	0TheTruthHL
01069AD4	03069AD4	BanditWizardMale4B	Bandit Hedge Wizard	M	0RedRobin	0RedRobinHL
01069AD5	03069AD5	BanditMeleeFemale4B	Bandit	F	0Lamb	0LambHL
01069AD6	03069AD6	MarauderMageFemale4B	Marauder Battlemage	F	0Koala	0KoalaHL
01069AD7	03069AD7	MarauderMeleeFemale4B	Marauder	F	0Leona	0LeonaHL
01069AD8	03069AD8	MarauderMeleeMale4B	Marauder	M	0TheTruth	0TheTruthHL
01069AD9	03069AD9	MarauderMissileMale4B	Marauder Archer	M	0TheTruth	0TheTruthHL
01069ADA	03069ADA	ConjurerMaleBreton4	Conjurer	M	0TheTruth	0TheTruthHL
01069ADB	03069ADB	ConjurerFemaleBreton4	Conjurer	F	0Leona	0LeonaHL
01069ADC	03069ADC	NecromancerFemaleBreton3	Necromancer	F	0Leona	0LeonaHL
01069ADD	03069ADD	NecromancerMaleHighElf4	Necromancer	M	0TheTruth	0TheTruthHL
01069ADE	03069ADE	VampireAcrobat3	Vampire Acrobat	M	0Victor	0VictorHL
01069ADF	03069ADF	VampireAcrobat4	Vampire Acrobat	F	0Lenore	0LenoreHL
01069AE0	03069AE0	VampireAgent3	Vampire Agent	M	0TheTruth	0TheTruthHL
01069AE1	03069AE1	VampireAgent4	Vampire Agent	F	0Koala	0KoalaHL
01069AE2	03069AE2	VampireArcher3	Vampire Archer	F	0Laurell	0LaurellHL
01069AE3	03069AE3	VampireArcher4	Vampire Archer	M	0Theo	0TheoHL
01069AE4	03069AE4	VampireAssassin3	Vampire Assassin	M	0RedRobin	0RedRobinHL
01069AE5	03069AE5	VampireAssassin4	Vampire Assassin	F	0Laurell	0LaurellHL
01069AE6	03069AE6	VampireBarbarian3	Vampire Barbarian	F	0Lenore	0LenoreHL
01069AE7	03069AE7	VampireBarbarian4	Vampire Barbarian	M	0Victor	0VictorHL
01069AE8	03069AE8	VampireBard3	Vampire Bard	M	0RedRobin	0RedRobinHL
01069AE9	03069AE9	VampireBard4	Vampire Bard	F	0Lamb	0LambHL
