SOURCE_FORMID	PATCH_FORMID	EDITORID	NAME	RACE	SEX	TINI	TINC	TINV	QNAM_WAS	QNAM_NOW	MAX_DELTA_255
0103DC63	0303DC63	MarauderMeleeFemale4A	Marauder	OrcRace	F	13	100,108,44	80	105,111,60	105,111,60	0
0103DC62	0303DC62	MarauderMeleeFemale2	Marauder	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0103DC61	0303DC61	MarauderMeleeFemale3B	Marauder	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0103DC60	0303DC60	MarauderMeleeMale3A	Marauder	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
0103DC5F	0303DC5F	MarauderMeleeMale4A	Marauder	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
0103DC5E	0303DC5E	MarauderMeleeMale2	Marauder	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0103DC5D	0303DC5D	MarauderMeleeMale3B	Marauder	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0103DC58	0303DC58	BanditWizardFemale4A	Bandit Hedge Wizard	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
0103DC57	0303DC57	BanditWizardFemale3A	Bandit Hedge Wizard	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
0103DC56	0303DC56	BanditWizardMale2	Bandit Hedge Wizard	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0103DC55	0303DC55	BanditWizardMale3B	Bandit Hedge Wizard	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0103DC48	0303DC48	BanditMissileMale4A	Bandit Bowman	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0103DC47	0303DC47	BanditMissileMale2	Bandit Bowman	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
0103DC46	0303DC46	BanditMissileMale3B	Bandit Bowman	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
0103DC45	0303DC45	BanditMissileFemale3A	Bandit Bowman	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0103DC44	0303DC44	BanditMissileFemale3B	Bandit Bowman	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0103DC43	0303DC43	BanditMissileFemale2	Bandit Bowman	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
0103DC42	0303DC42	BanditMissileFemale4A	Bandit Bowman	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
0103DC29	0303DC29	BanditBossFemale3	Bandit Ringleader	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0103DC28	0303DC28	BanditBossFemale2	Bandit Ringleader	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0103DC27	0303DC27	BanditBossFemale1	Bandit Ringleader	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
0103DC26	0303DC26	BanditBossMale3	Bandit Ringleader	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0103DC25	0303DC25	BanditBossMale2	Bandit Ringleader	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0103DC24	0303DC24	BanditBossMale1TEMPLATE	Bandit Ringleader	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0103DC23	0303DC23	BanditMissileMale3A	Bandit Bowman	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0103DB99	0303DB99	TestVampireFoodNPC	Vamp Chow	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103DB35	0303DB35	BanditMeleeFemale3B	Bandit	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
0103DB34	0303DB34	BanditMeleeFemale3A	Bandit	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
0103DB33	0303DB33	BanditMeleeFemale2	Bandit	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
0103DB31	0303DB31	BanditMeleeFemale4A	Bandit	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
0103DB2F	0303DB2F	BanditMeleeMale3A	Bandit	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0103DB2D	0303DB2D	BanditMeleeMale3B	Bandit	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0103DB2B	0303DB2B	BanditMeleeMale2	Bandit	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0103DB27	0303DB27	BanditMeleeMale4A	Bandit	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0103B3DC	0303B3DC	MQ13DremoraLord	Dremora Lord	DremoraRace	M	1	59,58,55	80	72,71,69	72,71,69	0
0103B3D4	0303B3D4	MaelonaGuard	Maelona	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
0103B3D3	0303B3D3	GoganGuard	Gogan	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0103B302	0303B302	BCDeadGuy01	Blackwood Company Member	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103AF03	0303AF03	Gogan	Gogan	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0103ABB5	0303ABB5	MQ13DremoraLeveledGate3	Dremora Captain	DremoraRace	M	1	59,58,55	80	72,71,69	72,71,69	0
0103ABB4	0303ABB4	MQ13DremoraLeveledGate1	Dremora Captain	DremoraRace	M	1	59,58,55	80	72,71,69	72,71,69	0
0103ABAD	0303ABAD	MQ13DremoraLeveledGate2	Dremora Captain	DremoraRace	M	1	59,58,55	80	72,71,69	72,71,69	0
0103AB7C	0303AB7C	TestSummonBuff	Uses Summon	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
0103AB7A	0303AB7A	TestFortBuff	Uses Fortify	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0103AB78	0303AB78	TestBoundBuff	Uses Bound	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0103AB51	0303AB51	Foroch	Foroch	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
0103AB4E	0303AB4E	DavelaHlaren	Davela Hlaren	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0103AA91	0303AA91	MS13FallenKnightD	Fallen Knight of the Thorn	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0103AA8F	0303AA8F	MS13FallenKnightC	Fallen Knight of the Thorn	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0103AA8D	0303AA8D	MS13FallenKnightB	Fallen Knight of the Thorn	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0103AA8B	0303AA8B	MS13FallenKnightA	Fallen Knight of the Thorn	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103AA89	0303AA89	FaustinaCartia	Faustina Cartia	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0103AA85	0303AA85	SignyHomeWrecker	Signy Home-Wrecker	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0103AA83	0303AA83	Tsarrina	Tsarrina	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
0103A8E6	0303A8E6	TestKenManArgonian	Ken's Tester Argonian for Christiane	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
0103A8E5	0303A8E5	TestKenManKhajiit	Ken's Tester Khajiit for Christiane	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0103A8E4	0303A8E4	TestKenManOrc	Ken's Tester Orc for Christiane	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
01038EDD	03038EDD	LordLovidicus	Lord Lovidicus	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01038A62	03038A62	MQ16ImperialArcher01	Imperial Legion Archer	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01038A61	03038A61	MQ16ImperialSoldier01	Imperial Legion Soldier	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010389BD	030389BD	Pranal	Pranal	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
010389B8	030389B8	Abhuki	Abhuki	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01038331	03038331	testDremoraMaleAClad	GenghisClad	DremoraRace	M	1	59,58,55	80	72,71,69	72,71,69	0
0103832F	0303832F	testDremoraMaleA	Genghis	DremoraRace	M	1	59,58,55	80	72,71,69	72,71,69	0
01037FF8	03037FF8	AgronakGroMalog	Agronak gro-Malog	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
01037F74	03037F74	MS11BrumaInvestigatorGuard02	Bruma Investigator Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01037F73	03037F73	CariusRunellius	Carius Runellius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01037E8D	03037E8D	GiovanniCivello	Giovanni Civello	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01037CDD	03037CDD	YsabelAndronicus	Ysabel Andronicus	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01037C33	03037C33	BugakgroBol	Bugak gro-Bol	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
01037576	03037576	Jena	Jena	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01037575	03037575	Caroline	Caroline	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
01037574	03037574	Cyrus	Cyrus	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
01037573	03037573	Roliand	Roliand	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
01037572	03037572	Belisarius	Belisarius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101E831	0301E831	TG03ChapelTombGuard	Chapel Guard	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0101E4EB	0301E4EB	TestVendorNPC	Test Vendor NPC	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01001734	03001734	BWCWatersEdge1	Blackwood Company Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01045F7F	03045F7F	DarkPrisonGuard03	Imperial Prison Guard	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
01045F7E	03045F7E	DarkPrisonGuardTaunt	Imperial Prison Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103FD72	0303FD72	BWCGuard2	Blackwood Company Guard	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
0103FD71	0303FD71	BWCGuard1	Blackwood Company Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010366E9	030366E9	MG17Necromancer01a	Necromancer	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010364B9	030364B9	MQ09UndeadBlade01	Ghost of Rielus	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010364B8	030364B8	MQ09UndeadBlade02	Ghost of Casnar	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
010364B7	030364B7	MQ09UndeadBlade03	Ghost of Valdemar	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
01035C83	03035C83	CarmaloTruiand	Carmalo Truiand	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010355F8	030355F8	Celedaen	Celedaen	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
010347B2	030347B2	GranthamBlakeley	Grantham Blakeley	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
010347B1	030347B1	ForlornWatchmanPre	The Forlorn Watchman	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01034597	03034597	EduardDenile	Eduard Denile	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
010342C3	030342C3	TestDremora	derek	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01033E8E	03033E8E	MQ04MythicDawnAgent06	Mythic Dawn Agent	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01033CD8	03033CD8	MQ09UndeadBlade04	Ghost of Alain	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
010336F6	030336F6	WormAnchorite	Worm Anchorite	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010335B1	030335B1	JharedStrongblade	Jhared Strongblade	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01031E96	03031E96	OrmelliusGoldwine	Ormellius Goldwine	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01031C31	03031C31	MS13CheydinhalGuardB	Cheydinhal Gate Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01031C23	03031C23	GarrusDarelliun	Garrus Darelliun	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01031BC7	03031BC7	BremmanSenyan	Bremman Senyan	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01031BC5	03031BC5	FarwilIndarys	Farwil Indarys	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
01022D4B	03022D4B	TestScreenshotWoman	TestScreenshotWoman	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0101E70C	0301E70C	HjolfroditheHarrier	Hjolfrodi the Harrier	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0101E6FF	0301E6FF	CGMythicDawnAssassinFinal	Assassin	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0101D0EE	0301D0EE	CGMythicDawnAssassinAmbushC	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101D0AC	0301D0AC	MS29AgarmirThug	Rolgarel	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0101CEAD	0301CEAD	DANamiraForgotten4	Forgotten One	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0101CEAC	0301CEAC	DANamiraForgotten3	Forgotten One	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0101CEAB	0301CEAB	DANamiraForgotten2	Forgotten One	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101CEAA	0301CEAA	DANamiraPriest4	Priest of Arkay	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101CEA9	0301CEA9	DANamiraPriest3	Priest of Arkay	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0101CEA8	0301CEA8	DANamiraPriest2	Priest of Arkay	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0101CEA1	0301CEA1	DANamiraForgotten1	Forgotten One	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0101CE9F	0301CE9F	DANamiraPriest1	Priest of Arkay	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
0101C16D	0301C16D	Termanwe	Termanwe	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0101C16A	0301C16A	VlarimilOrius	Vlarimil Orius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101C168	0301C168	JarasInvel	Jaras Invel	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101C166	0301C166	BrittaInvel	Britta Invel	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0101C164	0301C164	LeyawiinGuardCastleSanguine	Leyawiin Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101C150	0301C150	Engorm	Engorm	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
0101C13D	0301C13D	Rijirr	Ri'Jirr	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
010176DB	030176DB	CGMythicDawnAssassinGeneric	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01017623	03017623	CGMythicDawnAssassinArcher	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01017620	03017620	CGMythicDawnAssassin06	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01017619	03017619	CGMythicDawnAssassin04	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01017618	03017618	CGMythicDawnAssassin05	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01017617	03017617	CGMythicDawnAssassin03	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01014A28	03014A28	CGMythicDawnAssassin02	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01014A27	03014A27	CGMythicDawnAssassin01	Assassin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AFB	03032AFB	ICTempleGuardPostNight03	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AFA	03032AFA	ICTempleGuardPostNight02	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF9	03032AF9	ICTempleGuardPostNight01	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF8	03032AF8	ICTempleGuardPostDay03	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF7	03032AF7	ICTempleGuardPostDay02	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF6	03032AF6	ICTempleGuardPostDay01	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF5	03032AF5	ICTempleGuardPostNight05	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF3	03032AF3	ICTempleGuardPostNight04	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF2	03032AF2	ICTempleGuardPatrolNight02	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF1	03032AF1	ICTempleGuardPatrolNight01	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AF0	03032AF0	ICTempleGuardPostDay05	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AEE	03032AEE	ICTempleGuardPostDay04	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AED	03032AED	ICTempleGuardPatrolDay02	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01032AEC	03032AEC	ICTempleGuardPatrolDay01	Imperial Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010277A5	030277A5	MQ13BrumaSoldier	Bruma Soldier	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01027327	03027327	MQ13BrumaMilitiaFemale	Bruma Militia	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
010272C5	030272C5	MQ13BrumaMilitiaMale	Bruma Militia	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010270F6	030270F6	MQ11ChorrolSoldier01	Chorrol Soldier	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01027066	03027066	TestMage	Arkana	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01027065	03027065	TestBattleMage	Shows-His-Arrow-Quickly	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01027064	03027064	TestHawkeye	Hawkeye	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
01027060	03027060	MQ06MythicDawnCook	Mythic Dawn Acolyte	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01027048	03027048	MQ06MythicDawnAnteGuardM03	Mythic Dawn Guard	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
01027047	03027047	MQ06MythicDawnAnteGuardM01	Mythic Dawn Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026FC9	03026FC9	MQ06MythicDawnStoreroomGuard	Mythic Dawn Storeroom Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026F96	03026F96	TorbaltheSufficient	Torbal the Sufficient	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
01026F25	03026F25	MQ11SkingradSoldier01	Skingrad Soldier	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026F20	03026F20	MQ11LeyawiinSoldier01	Leyawiin Soldier	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026F18	03026F18	MQ11KvatchSoldier01	Kvatch Soldier	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026F0D	03026F0D	MQ11CheydinhalSoldier01	Cheydinhal Soldier	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01026EB4	03026EB4	MQ11AnvilSoldier01	Anvil Soldier	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026EB3	03026EB3	MQ10BrumaGuard01	Bruma Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026D9A	03026D9A	AudensAvidius	Audens Avidius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026D99	03026D99	ServatiusQuintilius	Servatius Quintilius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026D98	03026D98	ItiusHayn	Itius Hayn	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026B7B	03026B7B	AymarDouar	Aymar Douar	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
01026B53	03026B53	Haekwon	Haekwon	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
01026B4F	03026B4F	IsabeauBienne	Isabeau Bienne	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
01026B4E	03026B4E	Yushi	Yushi	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01026B4D	03026B4D	OlynSeran	Olyn Seran	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
01026B4C	03026B4C	Amir	Amir	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
01026B46	03026B46	MelusPetilius	Melus Petilius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01026B38	03026B38	GulGroBurbog	Gul gro-Burbog	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
01026B37	03026B37	Maraska	Ma'Raska	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
01026B36	03026B36	Anedhel	Anedhel	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
01026B2C	03026B2C	Shafaye	Shafaye	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
01026B1B	03026B1B	Umbra	Umbra	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
01026B14	03026B14	IrroketheWide	Irroke the Wide	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
01026AEF	03026AEF	Zabhila	Zabhila	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01026AED	03026AED	Ribassa	Ri'Bassa	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
01026ADC	03026ADC	GregoryArne	Gregory Arne	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01026ADB	03026ADB	Angalsama	Angalsama	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
01026ADA	03026ADA	Beewos	Beewos	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
01026AD9	03026AD9	Ortis	Ortis	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
01026AD6	03026AD6	FerulRavel	Ferul Ravel	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
01026ACC	03026ACC	MorGraGamorn	Mor gra-Gamorn	OrcRace	F	13	100,108,44	80	105,111,60	105,111,60	0
01024E0A	03024E0A	Jeelius	Jeelius	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01022EF6	03022EF6	MQ05MythicDawnGuard02	Mythic Dawn Guard	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
01022EF5	03022EF5	MQ05MythicDawnGuard01	Mythic Dawn Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01022E3D	03022E3D	MQ06MythicDawnAcolyte03	Mythic Dawn Acolyte	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01022E3C	03022E3C	MQ06MythicDawnAcolyte04	Mythic Dawn Acolyte	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01022E3B	03022E3B	MQ06MythicDawnAcolyte02	Mythic Dawn Acolyte	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01022E37	03022E37	MQ06MythicDawnAcolyte01	Mythic Dawn Acolyte	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01022C85	03022C85	MQ06MythicDawnGuardRandomFemale	Mythic Dawn Guard	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01022C84	03022C84	MQ06MythicDawnAcolyteRandomFemale	Mythic Dawn Acolyte	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01022C83	03022C83	MQ06MythicDawnAcolyteRandomMale	Mythic Dawn Acolyte	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01022C82	03022C82	MQ06MythicDawnGuardRandomMale	Mythic Dawn Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01022BBD	03022BBD	LurioMaenius	Lurio Maenius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010221C3	030221C3	Jmhad	J'mhad	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
01020078	03020078	Steffan	Captain Steffan	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101FEEF	0301FEEF	MS08OrcHunter	Kurdan's Orc Hunter	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
0101FEEC	0301FEEC	MS08NordHunter	Kurdan's Nord Hunter	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0101FEEA	0301FEEA	MS08ImperialHunter	Kurdan's Imperial Hunter	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101FDD5	0301FDD5	Areldil	Areldil	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0101FDD4	0301FDD4	GemellusAxius	Gemellus Axius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0101FDD3	0301FDD3	Dorian	Dorian	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0101FDD2	0301FDD2	Srathad	S'rathad	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0101FDD1	0301FDD1	AstiniaAtius	Astinia Atius	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0101FDD0	0301FDD0	Elragail	Elragail	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
0101FDCF	0301FDCF	ErnestManis	Ernest Manis	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0101FDCE	0301FDCE	Hassiri	Hassiri	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0101FDCD	0301FDCD	Urjabhi	Urjabhi	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0101FDCC	0301FDCC	Rajiradh	Ra'jiradh	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0101FDCB	0301FDCB	Thamriel	Thamriel	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
0101FC57	0301FC57	DynariAmnis	Dynari Amnis	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0101FC56	0301FC56	DraloraAthram	Dralora Athram	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0101FC55	0301FC55	UlenAthram	Ulen Athram	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
